0, 0.009
1, 19.9914
2, 20.1099
3, 20.093
4, 20.0363
5, 20.0411
6, 19.9974
7, 20.0093
8, 19.9264
9, 20.0346
10, 19.9252
11, 20.0449
12, 19.8549
13, 20.0581
14, 19.9241
15, 19.982
16, 19.7858
17, 19.9431
18, 19.8643
19, 19.9325
20, 19.9056
21, 19.9398
22, 19.6821
23, 19.9433
24, 19.8108
25, 19.8658
26, 19.7383
27, 19.8349
28, 19.7835
29, 19.8048
30, 19.7155
31, 19.8304
32, 19.5995
33, 19.8416
34, 19.8053
35, 19.8331
36, 19.6981
37, 19.7259
38, 19.6998
39, 19.7918
40, 19.6287
41, 19.721
42, 19.6611
43, 19.7236
44, 19.6356
45, 19.7646
46, 19.5276
47, 19.6174
48, 19.6951
49, 19.5255
50, 19.5567
51, 19.601
52, 19.5447
53, 19.6355
54, 19.5113
55, 19.5839
56, 19.422
57, 19.6682
58, 19.3394
59, 19.5228
60, 19.5284
61, 19.6004
62, 19.2964
63, 19.4616
64, 19.2813
65, 19.5561
66, 19.4168
67, 19.4697
68, 19.3658
69, 19.5298
70, 19.2566
71, 19.4698
72, 19.4256
73, 19.4327
74, 19.2057
75, 19.5438
76, 19.2006
77, 19.4794
78, 19.4053
79, 19.334
80, 19.2396
81, 19.3984
82, 19.2431
83, 19.3612
84, 19.1578
85, 19.3266
86, 19.2372
87, 19.2497
88, 19.2417
89, 19.3923
90, 19.0317
91, 19.2854
92, 19.2198
93, 19.1719
94, 19.0957
95, 19.2344
96, 19.002
97, 19.1648
98, 19.0594
99, 19.2396
100, 18.9778
101, 19.1064
102, 19.1153
103, 19.1295
104, 19.0888
105, 19.1234
106, 18.8901
107, 19.0596
108, 19.0936
109, 19.0682
110, 18.9385
111, 19.2198
112, 18.8073
113, 19.0937
114, 18.9605
115, 19.1046
116, 18.9093
117, 18.9546
118, 18.9584
119, 19.0888
120, 18.7257
121, 18.9421
122, 18.793
123, 19.0881
124, 18.9443
125, 19.05
126, 18.7672
127, 19.0143
128, 18.767
129, 18.868
130, 18.6484
131, 18.9581
132, 18.7302
133, 18.9413
134, 18.626
135, 18.951
136, 18.7049
137, 18.8252
138, 18.5506
139, 18.9077
140, 18.5912
141, 18.9228
142, 18.7798
143, 18.7572
144, 18.7616
145, 18.9002
146, 18.6834
147, 18.9157
148, 18.5207
149, 18.6741
150, 18.5711
151, 18.7923
152, 18.417
153, 18.6125
154, 18.4121
155, 18.557
156, 18.4641
157, 18.5732
158, 18.4335
159, 18.6821
160, 18.5933
161, 18.5094
162, 18.2164
163, 18.4431
164, 18.5979
165, 18.3434
166, 18.4577
167, 18.4485
168, 18.425
169, 18.4475
170, 18.2663
171, 18.4047
172, 18.3473
173, 18.3915
174, 18.349
175, 18.5695
176, 18.3768
177, 18.4797
178, 18.2927
179, 18.4475
180, 18.2922
