Total Initial Robots: 25
Insertion Auction


[DATA]
0, 0, 0
1, 0, 0
2, 0, 0
3, 0, 0
4, 0, 0
5, 0, 0
6, 0, 0
7, 0, 0
8, 0, 0
9, 0, 0
10, 0, 0
11, 0, 0
12, 0, 0
13, 0, 0
14, 0, 0
15, 0, 0
16, 0, 0
17, 0, 0
18, 0, 0
19, 0, 0
20, 0, 0
21, 0, 0
22, 0, 0
23, 0, 0
24, 0, 0
25, 0, 0
26, 0, 0
27, 0, 0
28, 0, 0
29, 0, 0
30, 0, 0
31, 0, 0
32, 0, 0
33, 0, 0
34, 0, 0
35, 0, 0
36, 0, 0
37, 0, 0
38, 0, 0
39, 0, 0
40, 0, 0
41, 0, 0
42, 0, 0
43, 0, 0
44, 0, 0
45, 0, 0
46, 0, 0
47, 0, 0
48, 0, 0
49, 0, 0
50, 0, 0
51, 0, 0
52, 0, 0
53, 0, 0
54, 0, 0
55, 0, 0
56, 0, 0
57, 0, 0
58, 0, 0
59, 0, 0
60, 0, 0
61, 0, 0
62, 0, 0
63, 0, 0
64, 0, 0
65, 0, 0
66, 0, 0
67, 0, 0
68, 0, 0
69, 0, 0
70, 0, 0
71, 0.229552, 90
72, 0.498847, 197.431
73, 0.498233, 199.731
74, 0.494284, 196.501
75, 0.484806, 187.548
76, 0.471398, 184.471
77, 0.456337, 183.101
78, 0.440438, 182.383
79, 0.42405, 181.971
80, 0.407348, 181.726
81, 0.390433, 181.58
82, 0.373365, 181.498
83, 0.356185, 181.462
84, 0.338921, 181.458
85, 0.321593, 181.482
86, 0.304216, 181.529
87, 0.286803, 181.597
88, 0.269363, 181.686
89, 0.251905, 181.797
90, 0.234436, 181.933
91, 0.216966, 182.098
92, 0.199502, 182.3
93, 0.182053, 182.547
94, 0.164633, 182.858
95, 0.147259, 183.257
96, 0.129957, 183.787
97, 0.112772, 184.042
98, 0.0957895, 181.644
99, 0.0792085, 178.402
100, 0.0636091, 173.217
101, 0.050827, 162.101
102, 0.0422794, 143.835
103, 0.0338676, 127.65
104, 0.0257146, 112.387
105, 0.0181609, 98.3226
106, 0.0181609, 81.1339
107, 0.470546, 184.242
108, 0.804428, 261
109, 0.88843, 251.616
110, 1.04753, 264.807
111, 3.93845, 482.773
112, 3.75054, 644.79
113, 4.2805, 662.151
114, 4.81172, 770.267
115, 4.26759, 724.459
116, 3.93998, 633.624
117, 3.87954, 650.06
118, 3.8145, 655.877
119, 3.74736, 658.42
120, 3.67895, 659.731
121, 3.61004, 660.456
122, 3.5406, 660.881
123, 3.47075, 661.113
124, 3.40071, 661.24
125, 3.33053, 661.3
126, 3.26022, 661.318
127, 3.1898, 661.314
128, 3.11931, 661.304
129, 3.0488, 661.301
130, 2.97826, 661.322
131, 2.90774, 661.386
132, 2.83724, 661.523
133, 2.76682, 661.783
134, 2.69656, 662.256
135, 2.62656, 663.13
136, 2.55712, 664.872
137, 2.48905, 668.897
138, 2.4274, 649.249
139, 2.36619, 628.66
140, 2.30606, 605.908
141, 2.24864, 576.998
142, 2.19514, 542.136
143, 2.1416, 507.269
144, 2.08809, 489.561
145, 2.03459, 489.014
146, 1.98109, 488.435
147, 1.92761, 488.128
148, 1.87414, 487.811
149, 1.82069, 487.48
150, 1.76726, 487.134
151, 1.71386, 486.984
152, 1.6586, 505.775
153, 1.60532, 488.808
154, 1.55208, 489.064
155, 1.49895, 489.366
156, 1.4459, 489.71
157, 1.39303, 490.097
158, 1.34047, 490.525
159, 1.28857, 490.964
160, 1.23864, 491.049
161, 1.19886, 482.069
162, 1.1686, 443.933
163, 1.13762, 461.138
164, 1.10061, 484.964
165, 1.06064, 518.094
166, 1.02225, 514.333
167, 0.986567, 479.392
168, 0.95086, 444.426
169, 0.915104, 426.63
170, 0.879227, 408.844
171, 0.84304, 408.383
172, 0.805982, 408.663
173, 0.765929, 413.417
174, 0.748574, 441.525
175, 0.762405, 439.578
176, 0.691161, 407.247
177, 0.644575, 385.762
178, 0.612853, 385.549
179, 0.57824, 386.695
180, 0.550508, 377.052
181, 0.535327, 344.141
182, 0.517385, 309.561
183, 0.499444, 277.335
184, 0.481504, 259.979
185, 0.463568, 242.616
186, 0.445639, 232.971
187, 0.427722, 232.842
188, 0.409823, 232.708
189, 0.391952, 232.569
190, 0.374123, 232.426
191, 0.356351, 232.279
192, 0.338655, 232.129
193, 0.321052, 231.979
194, 0.303553, 231.829
195, 0.286156, 231.677
196, 0.268848, 230.69
197, 0.251604, 229.853
198, 0.234408, 229.116
199, 0.210471, 226.004
200, 0.193441, 224.997
201, 0.177531, 222.516
202, 0.168623, 211.487
203, 0.161994, 217.149
204, 0.150299, 230.72
205, 0.141978, 213.896
206, 0.127143, 209.573
207, 0.118852, 214.629
208, 0.110682, 215.094
209, 0.10264, 215.577
210, 0.0947298, 215.353
211, 0.0869513, 215.24
212, 0.0793021, 215.008
213, 0.0717879, 214.553
214, 0.0584011, 208.61
215, 0.0513457, 206.392
216, 0.608139, 274.765
217, 0.797499, 279.356
218, 2.48759, 441.426
219, 2.56108, 468.134
220, 2.56483, 509.225
221, 2.51383, 558.959
222, 2.08486, 575.306
223, 1.84987, 660.183
224, 1.79703, 734.12
225, 1.73501, 789.452
226, 1.66563, 830.288
227, 1.59139, 860.874
228, 1.51443, 884.83
229, 1.43734, 903.587
230, 1.36729, 903.147
231, 1.30146, 904.707
232, 1.24121, 912.343
233, 1.18089, 935.526
234, 1.12595, 931.809
235, 1.07394, 924.19
236, 1.03918, 895.94
237, 1.00918, 850.19
238, 0.983614, 776.268
239, 0.962513, 706.742
240, 0.940551, 642.41
241, 0.920526, 578.929
242, 0.900962, 538.966
243, 0.883061, 469.941
244, 0.865155, 415.014
245, 0.847245, 363.2
246, 0.829332, 328.581
247, 0.811417, 293.968
248, 0.793498, 259.361
249, 0.775575, 224.758
250, 0.75765, 207.347
251, 0.739722, 189.94
252, 0.721796, 177.042
253, 0.703866, 176.829
254, 0.685932, 176.617
255, 0.667995, 176.407
256, 0.650059, 176.196
257, 0.632119, 175.987
258, 0.614178, 175.776
259, 0.596235, 175.565
260, 0.578289, 175.351
261, 0.560341, 175.135
262, 0.54239, 174.915
263, 0.524439, 174.69
264, 0.506483, 174.46
265, 0.488525, 174.223
266, 0.470563, 173.977
267, 0.452598, 173.721
268, 0.434629, 173.451
269, 0.416656, 173.163
270, 0.398677, 172.855
271, 0.38069, 172.515
272, 0.362703, 172.134
273, 0.344716, 171.689
274, 0.326746, 171.245
275, 0.300548, 176.051
276, 0.282589, 175.771
277, 0.265001, 167.941
278, 0.249225, 163.386
279, 0.23926, 146.139
280, 0.23033, 128.788
281, 0.222563, 111.277
282, 0.215919, 95.2439
283, 0.207777, 95.9822
284, 0.200116, 96.0572
285, 0.193058, 96.3772
286, 0.186792, 93.8084
287, 0.173083, 97.7655
