0, 0
1, 0.183175
2, 0.404849
3, 0.136333
4, 0.331038
5, 0.575668
6, 0.25811
7, 0.228121
8, 0.431177
9, 0.28038
10, 0.558119
11, 0.185241
12, 0.566314
13, 0.388978
14, 0.611251
15, 0.391472
16, 0.55143
17, 1.33096
18, 0.841061
19, 1.46674
20, 1.02972
21, 1.12212
22, 1.6498
23, 1.14965
24, 1.84004
16.5117
0.66047
