205, 0.239434, 475.412
206, 0.234033, 451.526
207, 0.221389, 453.57
208, 0.208178, 473.34
209, 0.198378, 466.691
210, 0.189658, 461.858
211, 0.18356, 445.531
212, 0.180838, 404.918
213, 0.17626, 361.904
214, 0.17626, 310.338
