0, 0, 
1, 0, 
2, 0, 
3, 0, 0, 
4, 0, 0, 
5, 0, 0.00899993, 
6, 0, 0.0179996, 0, 
7, 0, 0.0179996, 0, 
8, 0, 0.0179996, 0.00659995, 
9, 0, 0.0179996, 0.0142778, 0, 
10, 0, 0.0179996, 0.0219556, 0, 
11, 0, 0.0179996, 0.0304708, 0.000957459, 
12, 0, 0.0179996, 0.0390854, 0.00507409, 0, 
13, 0, 0.0179996, 0.0477449, 0.0119216, 0, 
14, 0, 0.0179996, 0.0564016, 0.0197015, 0.00160079, 
15, 0, 0.0179996, 0.0650811, 0.0278948, 0.00669944, 0, 
16, 0, 0.0179996, 0.07379, 0.036088, 0.0138705, 0, 
17, 0, 0.0179996, 0.0826027, 0.0432354, 0.0217854, 0.00107049, 
18, 0, 0.0179996, 0.0907667, 0.0513254, 0.0300496, 0.00372608, 0, 
19, 0, 0.0179996, 0.0992178, 0.0596632, 0.0383138, 0.00814955, 0, 
20, 0, 0.0195467, 0.107762, 0.0681513, 0.0460343, 0.0140067, 0.0089815, 
21, 0, 0.0215299, 0.116375, 0.0767398, 0.0541845, 0.020825, 0.0179631, 0, 
22, 0, 0.0269265, 0.125043, 0.0853989, 0.0625649, 0.0276432, 0.0269448, 0, 
23, 0, 0.0339497, 0.133756, 0.0943673, 0.0710849, 0.036153, 0.0359265, 0.000696235, 
24, 0, 0.0415833, 0.142563, 0.100652, 0.0796963, 0.0449257, 0.0449082, 0.00280771, 0, 
25, 0, 0.0495086, 0.146992, 0.107883, 0.0883713, 0.0536981, 0.05389, 0.00670748, 0, 
26, 0, 0.057586, 0.153835, 0.115809, 0.0972039, 0.0624751, 0.0623049, 0.0121977, 0.00393989, 
27, 0, 0.0661828, 0.161405, 0.124062, 0.103442, 0.0712668, 0.0707912, 0.0188016, 0.0107528, 0, 
28, 0, 0.0749169, 0.169394, 0.132482, 0.11091, 0.0800777, 0.0793471, 0.0254055, 0.0185425, 0, 
29, 0, 0.0836567, 0.17767, 0.140998, 0.118904, 0.0882698, 0.0879577, 0.0334774, 0.0267576, 0.00873347, 
30, 0, 0.0924041, 0.186162, 0.149902, 0.127169, 0.0970984, 0.0966093, 0.0421861, 0.0351992, 0.0175122, 0, 
31, 0, 0.10116, 0.193891, 0.15171, 0.135592, 0.106092, 0.105293, 0.0509286, 0.0436407, 0.0263247, 0, 
32, 0, 0.109925, 0.196773, 0.158328, 0.144114, 0.115085, 0.114257, 0.0596987, 0.052635, 0.0351633, 0.00688927, 
33, 0, 0.118697, 0.204869, 0.165928, 0.153058, 0.124078, 0.119083, 0.0684918, 0.0616277, 0.0440225, 0.014714, 0, 
34, 0, 0.126612, 0.213326, 0.173961, 0.156363, 0.13307, 0.125231, 0.0773041, 0.0706193, 0.0528817, 0.0229504, 0, 
35, 0, 0.135612, 0.221889, 0.182227, 0.162923, 0.142062, 0.132204, 0.0860829, 0.0796103, 0.0618732, 0.0314069, 0.00375051, 
36, 0, 0.144612, 0.230456, 0.190633, 0.170528, 0.15106, 0.139679, 0.0950676, 0.0886009, 0.0708717, 0.0399965, 0.0091354, 0, 
37, 0, 0.153609, 0.238957, 0.199325, 0.178571, 0.160003, 0.147474, 0.104067, 0.0975912, 0.0798706, 0.048586, 0.0156821, 0, 
38, 0, 0.162606, 0.247377, 0.205143, 0.186841, 0.1689, 0.155482, 0.113067, 0.106577, 0.0888697, 0.0573001, 0.0229669, 0.00898922, 
39, 0, 0.171603, 0.253703, 0.212499, 0.195247, 0.177806, 0.16403, 0.122066, 0.1151, 0.0978689, 0.066063, 0.0307158, 0.0179786, 0, 
40, 0, 0.180601, 0.260518, 0.220419, 0.204093, 0.18672, 0.166504, 0.131065, 0.123693, 0.106868, 0.0748623, 0.0384647, 0.0269682, 0, 
41, 0, 0.189539, 0.267454, 0.228633, 0.209372, 0.19564, 0.170688, 0.140065, 0.132339, 0.115857, 0.0836895, 0.0454422, 0.0359578, 0.00373762, 
42, 0, 0.198494, 0.274618, 0.237022, 0.216517, 0.204566, 0.176268, 0.149059, 0.141027, 0.124378, 0.0925386, 0.0533063, 0.0449477, 0.0104878, 0, 
43, 0, 0.207463, 0.28203, 0.245524, 0.224338, 0.213422, 0.182796, 0.157975, 0.14975, 0.133165, 0.101405, 0.0614451, 0.0539375, 0.0182607, 0, 
44, 0, 0.216432, 0.289665, 0.25418, 0.232486, 0.222149, 0.18993, 0.166941, 0.1585, 0.141974, 0.110254, 0.0697614, 0.0628761, 0.0264728, 0.00366282, 
45, 0, 0.225397, 0.297754, 0.262448, 0.240822, 0.231016, 0.197453, 0.17591, 0.167207, 0.150797, 0.119105, 0.0782031, 0.0718176, 0.0349165, 0.00898035, 0, 
46, 0, 0.234354, 0.305515, 0.270646, 0.249277, 0.2399, 0.204587, 0.18488, 0.174423, 0.159633, 0.127971, 0.086737, 0.0807608, 0.0433603, 0.0154849, 0, 
47, 0, 0.243303, 0.312997, 0.279026, 0.257941, 0.248796, 0.209184, 0.193852, 0.182108, 0.16848, 0.136852, 0.0952584, 0.0897052, 0.0513454, 0.0227453, 0.00476668, 
48, 0, 0.252301, 0.320682, 0.287534, 0.265808, 0.2577, 0.21508, 0.202825, 0.190094, 0.177417, 0.145744, 0.10255, 0.098651, 0.0600817, 0.0304803, 0.0118632, 0, 
49, 0, 0.261205, 0.328575, 0.296131, 0.273999, 0.266612, 0.221851, 0.211766, 0.198282, 0.18507, 0.154647, 0.110811, 0.107598, 0.0689079, 0.0382152, 0.0197737, 0, 
50, 0, 0.270106, 0.336641, 0.304789, 0.282368, 0.275475, 0.229185, 0.22049, 0.206614, 0.192866, 0.163558, 0.119284, 0.116485, 0.0777766, 0.0455761, 0.0280552, 0.000428037, 
51, 0, 0.278996, 0.344848, 0.313633, 0.290851, 0.284158, 0.236886, 0.229408, 0.215052, 0.20095, 0.172418, 0.127873, 0.125172, 0.0866688, 0.0533695, 0.0365394, 0.00208368, 0, 
52, 0, 0.287877, 0.353271, 0.322417, 0.299416, 0.293045, 0.244832, 0.23835, 0.223096, 0.20922, 0.181255, 0.136534, 0.133895, 0.0955764, 0.0614316, 0.0450235, 0.0054885, 0, 
53, 0, 0.296751, 0.361581, 0.331021, 0.308044, 0.301958, 0.251783, 0.247303, 0.229902, 0.217618, 0.190106, 0.145246, 0.142647, 0.10443, 0.0696677, 0.0534408, 0.0105991, 0.00834817, 
54, 0, 0.305625, 0.369907, 0.339664, 0.316928, 0.310886, 0.259116, 0.256262, 0.237308, 0.226109, 0.198957, 0.153949, 0.151422, 0.113047, 0.0780294, 0.0621614, 0.0169701, 0.0168731, 0, 
55, 0, 0.314619, 0.378314, 0.34835, 0.325458, 0.319822, 0.266817, 0.265225, 0.245084, 0.234823, 0.207798, 0.161959, 0.160216, 0.121868, 0.0864915, 0.0709318, 0.023341, 0.0255087, 0, 
56, 0, 0.323487, 0.386795, 0.357072, 0.334082, 0.328763, 0.274717, 0.274167, 0.253098, 0.240987, 0.21663, 0.170267, 0.169029, 0.130713, 0.0943841, 0.0797388, 0.0305982, 0.0342186, 0.00705881, 
57, 0, 0.33237, 0.395341, 0.365826, 0.342794, 0.337679, 0.28272, 0.283, 0.261283, 0.2476, 0.225459, 0.178706, 0.177944, 0.139577, 0.102333, 0.0885734, 0.0383289, 0.0429811, 0.0149563, 0, 
58, 0, 0.341286, 0.403946, 0.374686, 0.351583, 0.346516, 0.290802, 0.291895, 0.2696, 0.254869, 0.231587, 0.187239, 0.186474, 0.148455, 0.110509, 0.0974294, 0.046372, 0.0517435, 0.0232328, 0, 
59, 0, 0.350239, 0.412639, 0.383575, 0.360428, 0.355408, 0.298972, 0.300803, 0.27797, 0.262555, 0.240155, 0.195843, 0.195077, 0.157344, 0.11885, 0.106301, 0.0546258, 0.0606829, 0.0317153, 0.00750475, 
60, 0, 0.359216, 0.421323, 0.392429, 0.369306, 0.364314, 0.303777, 0.309721, 0.284908, 0.270516, 0.248703, 0.2045, 0.203736, 0.166259, 0.127311, 0.115093, 0.0630271, 0.0695464, 0.0403235, 0.0155934, 0, 
61, 0, 0.368206, 0.430052, 0.401287, 0.377371, 0.373229, 0.312445, 0.318646, 0.292417, 0.278665, 0.257272, 0.213268, 0.212439, 0.174876, 0.135863, 0.123736, 0.0715353, 0.0784222, 0.0489316, 0.0239704, 0, 
62, 0, 0.376148, 0.438808, 0.410152, 0.386167, 0.382151, 0.321114, 0.327577, 0.300292, 0.287309, 0.265858, 0.221441, 0.221178, 0.183328, 0.144482, 0.132444, 0.0801496, 0.0873113, 0.0579125, 0.0325129, 0.00333735, 
63, 0, 0.384986, 0.447593, 0.419026, 0.395012, 0.391079, 0.329802, 0.336527, 0.30841, 0.291984, 0.27445, 0.229605, 0.229945, 0.191907, 0.153235, 0.1412, 0.0884111, 0.0962123, 0.0668952, 0.04116, 0.00839399, 0, 
64, 0, 0.393871, 0.456406, 0.427908, 0.403882, 0.400027, 0.338512, 0.345394, 0.3167, 0.297507, 0.283031, 0.237939, 0.238843, 0.200569, 0.161214, 0.149995, 0.0968149, 0.105124, 0.0758791, 0.0498071, 0.0147305, 0, 
65, 0, 0.40278, 0.465244, 0.436743, 0.412771, 0.408921, 0.34724, 0.35422, 0.325111, 0.304054, 0.291531, 0.246393, 0.24736, 0.209288, 0.169414, 0.158819, 0.105323, 0.113994, 0.084864, 0.0586557, 0.0218908, 0.00690868, 
66, 0, 0.411707, 0.474056, 0.445655, 0.421674, 0.417778, 0.355984, 0.363074, 0.333975, 0.311231, 0.295114, 0.254934, 0.255947, 0.21805, 0.177769, 0.167641, 0.113909, 0.12299, 0.0938494, 0.0674434, 0.0295665, 0.0147483, 0, 
67, 0, 0.420647, 0.482876, 0.454619, 0.430589, 0.426655, 0.364175, 0.371948, 0.340837, 0.318804, 0.301646, 0.263542, 0.264588, 0.226857, 0.186238, 0.176301, 0.122556, 0.13197, 0.102835, 0.0762579, 0.0372422, 0.0229972, 0, 
68, 0, 0.429598, 0.49176, 0.463576, 0.439574, 0.435548, 0.373127, 0.380836, 0.348195, 0.326634, 0.309107, 0.27224, 0.273274, 0.234893, 0.194793, 0.184792, 0.131252, 0.140949, 0.111824, 0.0850982, 0.0456781, 0.0314648, 0.00222575, 
69, 0, 0.43854, 0.500652, 0.472531, 0.448289, 0.444451, 0.382099, 0.389735, 0.355947, 0.335086, 0.316939, 0.280419, 0.281998, 0.242817, 0.203415, 0.19339, 0.140139, 0.14993, 0.120701, 0.0939599, 0.0542079, 0.0400644, 0.00804474, 0, 
70, 0, 0.447149, 0.509557, 0.481485, 0.457011, 0.453362, 0.391073, 0.398648, 0.363982, 0.339613, 0.324923, 0.288543, 0.290753, 0.251079, 0.212254, 0.202066, 0.148595, 0.158911, 0.129587, 0.102839, 0.0628096, 0.0486639, 0.0154919, 0, 
71, 0, 0.455749, 0.518477, 0.490441, 0.465777, 0.462286, 0.400044, 0.407503, 0.372219, 0.344443, 0.332937, 0.296843, 0.299214, 0.259529, 0.22029, 0.210799, 0.157148, 0.167895, 0.138481, 0.111663, 0.0714716, 0.0573625, 0.0235567, 0.00118583, 
72, 0, 0.464413, 0.527412, 0.499379, 0.474583, 0.471185, 0.409012, 0.416324, 0.380603, 0.350477, 0.333252, 0.305271, 0.307845, 0.268094, 0.228543, 0.219574, 0.165775, 0.176838, 0.147382, 0.120586, 0.0801809, 0.0661692, 0.0319222, 0.00570887, 0, 
73, 0, 0.473139, 0.536336, 0.508335, 0.483422, 0.480053, 0.417976, 0.425169, 0.388055, 0.357307, 0.342094, 0.313792, 0.316519, 0.276735, 0.236947, 0.228319, 0.174452, 0.185819, 0.15629, 0.129556, 0.0889274, 0.0750003, 0.0402876, 0.0127318, 0, 
74, 0, 0.481918, 0.545245, 0.51732, 0.492287, 0.488936, 0.426715, 0.434033, 0.396017, 0.364646, 0.350964, 0.322384, 0.325231, 0.285443, 0.245451, 0.236415, 0.183169, 0.194701, 0.165203, 0.138526, 0.0978266, 0.0838468, 0.0487753, 0.0206174, 0.00868788, 
75, 0, 0.49074, 0.554196, 0.526305, 0.500271, 0.497829, 0.435636, 0.442911, 0.404184, 0.372316, 0.359851, 0.331013, 0.33398, 0.292032, 0.254033, 0.244704, 0.191919, 0.203589, 0.1741, 0.147493, 0.106669, 0.0927091, 0.0573876, 0.0288898, 0.0174357, 
76, 0, 0.498097, 0.563156, 0.535292, 0.50925, 0.506729, 0.444566, 0.4518, 0.4125, 0.380081, 0.368724, 0.339165, 0.342757, 0.299185, 0.262674, 0.253158, 0.200561, 0.212487, 0.18249, 0.156461, 0.115526, 0.101586, 0.066082, 0.0373712, 0.0262269, 
77, 0, 0.507077, 0.572128, 0.544281, 0.518228, 0.515635, 0.453501, 0.460688, 0.420944, 0.38631, 0.377579, 0.347448, 0.351559, 0.307063, 0.271187, 0.261706, 0.209176, 0.22139, 0.190988, 0.165429, 0.124395, 0.110475, 0.0748338, 0.0459797, 0.0350507, 
78, 0, 0.516054, 0.58111, 0.553271, 0.527204, 0.52454, 0.462433, 0.469533, 0.429482, 0.393258, 0.386415, 0.355852, 0.360422, 0.315273, 0.279426, 0.270329, 0.217846, 0.230295, 0.199567, 0.174398, 0.133274, 0.119376, 0.0836272, 0.0546718, 0.0438996, 
79, 0, 0.52503, 0.590101, 0.562265, 0.536184, 0.533435, 0.47136, 0.478391, 0.438092, 0.400626, 0.394843, 0.364343, 0.369076, 0.323669, 0.287813, 0.279007, 0.226559, 0.239199, 0.208208, 0.183368, 0.142163, 0.128285, 0.0924521, 0.0634222, 0.0527682, 
80, 0, 0.534011, 0.599094, 0.571256, 0.545166, 0.542332, 0.480284, 0.487254, 0.446785, 0.408271, 0.403814, 0.372904, 0.377776, 0.332178, 0.296308, 0.287727, 0.235306, 0.248103, 0.216897, 0.19234, 0.15106, 0.137203, 0.101301, 0.0722149, 0.0616527, 
81, 0, 0.542995, 0.608073, 0.580254, 0.55415, 0.551224, 0.489165, 0.496123, 0.455016, 0.416121, 0.412782, 0.381522, 0.386514, 0.340757, 0.304883, 0.29648, 0.244082, 0.257005, 0.225625, 0.201313, 0.159964, 0.146127, 0.11017, 0.0810394, 0.0705503, 
82, 0, 0.551983, 0.617068, 0.589254, 0.563138, 0.560113, 0.498068, 0.504999, 0.463394, 0.42412, 0.421748, 0.390184, 0.395282, 0.349379, 0.31352, 0.305259, 0.252882, 0.265906, 0.234384, 0.210288, 0.168874, 0.155057, 0.119053, 0.0898886, 0.0794585, 
83, 0, 0.560963, 0.626068, 0.59825, 0.572133, 0.569002, 0.506972, 0.51388, 0.471879, 0.432229, 0.430711, 0.398881, 0.404075, 0.358021, 0.322206, 0.314056, 0.261701, 0.274805, 0.243169, 0.219263, 0.17779, 0.163993, 0.12795, 0.0987572, 0.0883759, 
84, 0, 0.569962, 0.635065, 0.607236, 0.581128, 0.57789, 0.515877, 0.522766, 0.480445, 0.440421, 0.439668, 0.407608, 0.412889, 0.366658, 0.330932, 0.32287, 0.270537, 0.283701, 0.251975, 0.22824, 0.186712, 0.172933, 0.136857, 0.107641, 0.0973008, 
85, 0, 0.578961, 0.644054, 0.616205, 0.590124, 0.586777, 0.524783, 0.531658, 0.489072, 0.448684, 0.44862, 0.416358, 0.42172, 0.375255, 0.339688, 0.331695, 0.279388, 0.292594, 0.260799, 0.237217, 0.195638, 0.181877, 0.145773, 0.116539, 0.106232, 
86, 0, 0.58796, 0.653031, 0.625149, 0.59912, 0.595666, 0.533691, 0.540555, 0.497747, 0.457026, 0.457564, 0.42513, 0.430567, 0.383748, 0.348471, 0.340529, 0.288251, 0.301484, 0.269639, 0.246196, 0.204568, 0.190825, 0.154696, 0.125446, 0.115169, 
87, 0, 0.59696, 0.66199, 0.634066, 0.608116, 0.604558, 0.542601, 0.54946, 0.506462, 0.465484, 0.466497, 0.433924, 0.439426, 0.392019, 0.357276, 0.34937, 0.297124, 0.310371, 0.278492, 0.255176, 0.213501, 0.199775, 0.163626, 0.134363, 0.124111, 
88, 0, 0.605959, 0.670932, 0.642961, 0.617112, 0.613458, 0.551513, 0.558378, 0.515207, 0.474131, 0.475415, 0.442748, 0.448296, 0.399877, 0.366099, 0.358215, 0.306007, 0.319254, 0.287356, 0.264156, 0.222438, 0.208729, 0.172561, 0.143287, 0.133058, 
89, 0, 0.614959, 0.679857, 0.651853, 0.626108, 0.622375, 0.560427, 0.567318, 0.523978, 0.483027, 0.484313, 0.451614, 0.457176, 0.40717, 0.374938, 0.367062, 0.314898, 0.328132, 0.296231, 0.273138, 0.231379, 0.217685, 0.181501, 0.152218, 0.142008, 
90, 0, 0.623959, 0.688776, 0.660781, 0.635103, 0.631324, 0.569343, 0.576288, 0.532771, 0.492016, 0.49318, 0.460535, 0.466065, 0.414102, 0.38379, 0.375908, 0.323796, 0.337005, 0.305114, 0.28212, 0.240322, 0.226644, 0.190445, 0.161154, 0.150961, 
91, 0, 0.632958, 0.697711, 0.669775, 0.644099, 0.640312, 0.578261, 0.585286, 0.541582, 0.500683, 0.501995, 0.469501, 0.474961, 0.42134, 0.392654, 0.384752, 0.3327, 0.345872, 0.314004, 0.291103, 0.249267, 0.235604, 0.199393, 0.170095, 0.159917, 
92, 0, 0.641958, 0.706688, 0.678715, 0.653093, 0.649295, 0.587181, 0.594251, 0.550408, 0.508722, 0.510717, 0.478483, 0.483863, 0.429352, 0.401528, 0.393588, 0.341611, 0.354734, 0.322902, 0.300087, 0.258215, 0.244567, 0.208344, 0.17904, 0.168876, 
93, 0, 0.650958, 0.715676, 0.687121, 0.662088, 0.65801, 0.596103, 0.603053, 0.559247, 0.516608, 0.519238, 0.487458, 0.492772, 0.437941, 0.410411, 0.402414, 0.350526, 0.363589, 0.331805, 0.309072, 0.267166, 0.253531, 0.217298, 0.187989, 0.177838, 
94, 0, 0.659957, 0.72422, 0.694266, 0.671081, 0.666201, 0.605026, 0.611743, 0.568097, 0.524965, 0.527187, 0.496413, 0.501686, 0.446792, 0.419302, 0.411223, 0.359446, 0.372436, 0.340714, 0.318057, 0.276118, 0.262497, 0.226255, 0.196942, 0.186801, 
95, 0, 0.668956, 0.731393, 0.700535, 0.680074, 0.674191, 0.613951, 0.620524, 0.576958, 0.533756, 0.527187, 0.505348, 0.510604, 0.455748, 0.4282, 0.420004, 0.368371, 0.381275, 0.349628, 0.327043, 0.285072, 0.271464, 0.235214, 0.205897, 0.195766, 
96, 0, 0.677955, 0.737121, 0.707314, 0.689066, 0.68254, 0.622876, 0.629434, 0.585863, 0.542725, 0.527187, 0.514268, 0.519527, 0.464743, 0.437103, 0.42874, 0.377298, 0.390104, 0.358546, 0.336029, 0.294028, 0.280433, 0.244175, 0.214855, 0.204734, 
97, 0, 0.686953, 0.742664, 0.715294, 0.698058, 0.691284, 0.631746, 0.638409, 0.59477, 0.551721, 0.527187, 0.523178, 0.528453, 0.473721, 0.446013, 0.4374, 0.38623, 0.398923, 0.367468, 0.345017, 0.302985, 0.289402, 0.253138, 0.223816, 0.213702, 
98, 0, 0.695951, 0.749459, 0.724045, 0.707057, 0.700215, 0.640624, 0.647406, 0.60368, 0.560606, 0.527187, 0.532083, 0.537384, 0.473721, 0.454927, 0.44591, 0.395164, 0.40773, 0.376393, 0.354005, 0.311944, 0.298373, 0.262103, 0.232778, 0.222673, 
99, 0, 0.704949, 0.757681, 0.733034, 0.716056, 0.709206, 0.649508, 0.656406, 0.612591, 0.569275, 0.527187, 0.541037, 0.546317, 0.473721, 0.463846, 0.454074, 0.404102, 0.416524, 0.385322, 0.362993, 0.320905, 0.307345, 0.271069, 0.241742, 0.231644, 
100, 0, 0.713947, 0.766554, 0.741961, 0.725054, 0.718205, 0.658397, 0.665404, 0.621503, 0.578274, 0.527187, 0.549989, 0.555253, 0.473721, 0.472768, 0.461181, 0.413042, 0.425302, 0.394254, 0.371982, 0.329866, 0.316318, 0.280037, 0.250709, 0.240617, 
101, 0, 0.722946, 0.775554, 0.750602, 0.734051, 0.727199, 0.667291, 0.674404, 0.630417, 0.587254, 0.527187, 0.558938, 0.564192, 0.473721, 0.481695, 0.461181, 0.421984, 0.434063, 0.403188, 0.380972, 0.338829, 0.325291, 0.289005, 0.259676, 0.249591, 
102, 0, 0.731945, 0.784497, 0.75891, 0.743046, 0.736199, 0.676188, 0.683403, 0.639332, 0.596146, 0.527187, 0.567882, 0.573133, 0.473721, 0.490624, 0.461181, 0.430928, 0.442804, 0.412125, 0.389962, 0.347793, 0.334266, 0.297976, 0.268646, 0.258566, 
103, 0, 0.740945, 0.79333, 0.767628, 0.75204, 0.745197, 0.685089, 0.692403, 0.648247, 0.604678, 0.527187, 0.576795, 0.582077, 0.473721, 0.499557, 0.461181, 0.439874, 0.451522, 0.421064, 0.398953, 0.356758, 0.343241, 0.306947, 0.277616, 0.267542, 
104, 0, 0.749944, 0.802261, 0.776215, 0.761031, 0.754191, 0.693992, 0.701399, 0.657163, 0.609241, 0.527187, 0.585711, 0.591023, 0.473721, 0.508492, 0.461181, 0.448823, 0.460214, 0.430005, 0.407944, 0.365725, 0.352216, 0.315919, 0.286588, 0.276518, 
105, 0, 0.758944, 0.811144, 0.784615, 0.77002, 0.763175, 0.702896, 0.710363, 0.666079, 0.614223, 0.527187, 0.594626, 0.59997, 0.473721, 0.517429, 0.461181, 0.457772, 0.468874, 0.438948, 0.416936, 0.374692, 0.361193, 0.324892, 0.295561, 0.285496, 
