0, 0
1, 1.26752
2, 1.6207
3, 1.54931
4, 1.15761
5, 1.45582
6, 0.921254
7, 1.36062
8, 1.42568
9, 1.24331
10, 0.957374
11, 1.31662
12, 0.524877
13, 1.19401
14, 1.07988
15, 1.14472
16, 1.05062
17, 0.889687
18, 0.830875
19, 0.69971
20, 0.998801
21, 0.851824
22, 1.00656
23, 0.958849
24, 0.982798
26.489
1.05956
